episode_id,collection_id,show_name,stratum,episode_title,episode_description,gold_has_guests,gold_names,
f9d80cc3cecfcf99,1805186512,Going Rogue with Lara Logan,small,THE CREATURE UNLEASHED: Exposing the Federal Reserve Cartel with G. Edward Griffin | Ep76 | Going Rogue with Lara Logan,"There is no law that requires 97% of Americans to file and pay income taxes. Visit Come see G. Edward Griffin at the Red Pill Expo July 11 & 12 ~ On stage in Las Vegas, Nevada ~ Free Livestream Visit: Lara interviews G. Edward Griffin, author of The Creature from Jekyll Island. Griffin explains how the Federal Reserve, created during a secretive 1910 meeting on Jekyll Island, operates as a banking cartel rather than a government agency, profiting from fiat money created from nothing. He discusses how this system fuels national debt, inflation, and economic control. The conversation expands into collectivism versus individualism, the dangers of digital currencies, and the deep state. Despite a sobering outlook, Griffin remains cautiously optimistic that an informed population can drive meaningful change. – Marxism, Nazism & The Collectivist Con – Federal Reserve Exposed: The Greatest Scam – Jekyll Island: The Secret Meeting That Changed America – Fiat Money, Gold & The Banking Illusion – Debt Slavery: How The System Controls You – Digital Currency, CBDC & The Coming Control Grid – One World Government & The Globalist Takeover – The Deep State, Lenin & The Enemy Within – Sun Tzu, Collectivism vs Individualism & The Real War – AI Religion, False Freedom & The New Technocracy – 3% Can Change The World: The Path To Victory – Truth Has Legs: Griffin's Legacy & The Fight Ahead Join t",YES,G. Edward Griffin,
c376e7d0ae28aa41,1671451793,Maiden Mother Matriarch with Louise Perry,medium,The State of Britain Now - Ed West | Maiden Mother Matriarch 74,"This is a free preview of a paid episode. To hear more, visit www.louiseperry.co.uk My guest today is Ed West, journalist, author, and the writer of 'The Wrong Side is History' Substack. We spoke about Ed's most popular Substack post to date, 'Why Children of Men is really happening', the political and economic problems Britain is currently experiencing, and the likelihood of British professionals emigrating en masse to places like Ame… Hosted on Acast. See acast.com/privacy for more information.",YES,Ed West,
e5795e8e2c918698,1714879044,The Tony Kinnett Cast,medium,"Ep. 2 - Hamas, Mediocre Elections, and iPad Kids","Julio Rosas joins The Tony Kinnett Cast to discuss his reporting in Israel, iPad kids, and the 2023 off-year elections. See omnystudio.com/listener for privacy information. Learn more about your ad choices. Visit megaphone.fm/adchoices",YES,Julio Rosas,
b80e2929df267f44,1169056746,The Playbook Podcast,large,27-Apr-17,"Detailing today's action on the shutdown, health care and tax reform, a POLITICO interview with President Donald Trump and more in today's Playbook Audio Briefing.",NO,,
659dc5f0aa2a470a,1208232103,The Buck Sexton Show,large,TV | Hold The Line w/ Buck Sexton - 12-06-21,"12-6-2021: The Worst mayor in America has found a way to make things even worse by announcing he will make NYC a COVID authoritarian hellhole. Starting in 2 weeks, there will be a universal COVID vaccine mandate- with boosters required, shots required for 5-11 year olds, and all private businesses to require shots. Maybe time for the Buckster to move to Florida? And Chris Cuomo gets fired from CNN. Learn more about your ad-choices at See omnystudio.com/listener for privacy information.",YES,Buck Sexton,
4f12ca76450eff8d,1386375601,The Ben Ferguson Podcast,large,Trump at The Border & Sen Warren Out of Her Marxist Mind,See omnystudio.com/listener for privacy information.,NO,,
79795c600d8de576,1510240831,The MeidasTouch Podcast,large,MTG gets Final Revenge on Trump as MAGA is Dead!!!,MeidasTouch host Ben Meiselas reports on the revenge Marjorie Taylor Greene is getting on Donald Trump as the MAGA movement has fully collapsed. Get up to 10% OFF with code MEIDAS at Remember to subscribe to ALL the MeidasTouch Network Podcasts: MeidasTouch: Legal AF: MissTrial: The PoliticsGirl Podcast: Cult Conversations: The Influence Continuum with Dr. Steve Hassan: The Weekend Show: The Ken Harbaugh Show: Majority 54: On Democracy with FP Wellman: Uncovered: Learn more about your ad choices. Visit megaphone.fm/adchoices,NO,,
d51c76e5af366d00,983782306,Federalist Radio Hour,large,Mollie Hemingway And Chris Bedford On Key Races And Bad Polling,"On this episode of ""The Federalist Radio Hour,"" Federalist Editor-in-Chief Mollie Hemingway and Common Sense Society Editor Christopher Bedford join Federalist Culture Editor Emily Jashinsky to preview key races in the upcoming midterm elections, discuss Senate Majority Leader Mitch McConnell's decision to pull spending in battleground states, and lament bad polling.",YES,Mollie Hemingway; Christopher Bedford; Emily Jashinsky,
0e2acfee03dde155,1509826894,RealClearPolitics Podcast,medium,Senate Vote on Funding for TSA Workers,"Andrew Walworth, Tom Bevan and Carl Cannon discuss last night’s Senate vote on funding for TSA workers and prospects for passage today by the House. Also a look ahead at this weekend’s upcoming “No More Kings” rallies, and the 2026 edition of Freedom House’s annual Freedom Index gives the US it’s lowest score since the project started in 1972. Paul Eckart, author of the new book Healing Middle-Class Democracy: Respecting Each Other, Negotiating Honestly, and Cooperating Fairly, joins the guys to discuss income inequality and its effect on American civic life. Then they discuss the reaction to allegations of sexual abuse of minors by labor leader Cesar Chavez, as California and other states prepare for “Cesar Chavez Day” on March 31st. Also, “You Cannot Be Serious” stories for the week. Hosted by Simplecast, an AdsWizz company. See for information about our collection and use of personal data for advertising.",YES,Paul Eckart,
b116fe5b76cc2e52,1050430296,The New Yorker Radio Hour,large,"Robert F. Kennedy, Jr., Could Swing the Election. Who Should Be More Worried—Biden or Trump?","When Robert F. Kennedy, Jr., appeared on this show back in July, it was early in his run for President, and he was considered a fringe candidate. He had the name recognition, obviously, and not much else. Now the question seems to be not whether Kennedy is going to be a spoiler in the election but which side he’s more likely to spoil. On The Political Scene , the New Yorker podcast, Washington correspondents Jane Mayer, Evan Osnos, and Susan B. Glasser gather to talk about Kennedy’s candidacy and his potential impact. “He’s not a serious threat in terms of being able to win,” Mayer says, “but he is potentially a serious threat in being able to spoil this election for one side or the other.” Hosted by Simplecast, an AdsWizz company. See pcm.adswizz.com for information about our collection and use of personal data for advertising.",YES,Jane Mayer; Evan Osnos; Susan B. Glasser,
c99ecb9c9157e990,1702202187,Perino on Politics,small,Lessons From The Briefing Room: A Conversation With Karoline Leavitt,"Dana takes a look back at an exclusive, live conversation with White House Press Secretary Karoline Leavitt. Recorded last year during the launch of Dana’s bestselling book, I Wish Someone Had Told Me, this conversation follows Dana and Karoline as they swap stories about their careers, including the intense pressure of the White House briefing room. Karoline discusses managing motherhood alongside a chaotic West Wing schedule, building a thick skin against criticism, and why choosing a supportive personal life is never a career-limiting decision. Learn more about your ad choices. Visit podcastchoices.com/adchoices",YES,Karoline Leavitt,
63d3ceaa3d9f7835,124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",medium,#1526 A History of Political Violence in the US (Throwback),"Original Air Date: 11/15/2022 Today, we take a look at our extremely steady history of political violence from the Revolution, through the Civil War, Reconstruction and Jim Crow, into the Civil Rights era, the Militia Movement and domestic terrorism, and now to our current once-again-radicalized, right-wing movement willing to use and tacitly condone violence as a political tactic. Transcript Be part of the show! Leave us a message or text at 202-999-3991 or email Jay@BestOfTheLeft.com BestOfTheLeft.com/Support (Get AD FREE Shows and Bonus Content) Join our Discord community ! SHOW NOTES Ch. 1: Capitol Attack Wasn't the 1st Violent Incident in Congress - Inside Edition - Air Date 1-20-22 Ch. 2: A history of US political violence Part 1 - Americast - Air Date 11-2-22 Ch. 3: Storm of White Right Wing Violence Isn't Coming... It's Here Featuring Luke Mogelson Part 1 - Thom Hartmann Program - Air Date 9-15-22 Ch. 4: Political Violence Is No Anomaly in American History - System Check - Air Date 1-8-21 Ch. 5: Today's Republicans were made in the 1990s - The Gray Area with Sean Illing - Air Date 11-7-22 Ch. 6: Storm of Whit",NO,,
f3811f2b5cd64729,1647025876,Wendy Bell Radio Podcast,medium,Hour 2: The Most Interesting Part of That MN Fraud Hearing,"A state representative from Minnesota offers the most honest and worthwhile testimony in the Senate Homeland Security hearing on Minnesota fraud, detailing how democrats created the fraud opportunities that have cost the state tens of billions of dollars. ""Anonymous"" also smells a rat with the nonstop news coverage of Nancy Guthrie's disappearance. It's time we revisit the trucker who blew the whistle on hundreds of thousands of mailed, sealed ballots that he drove from New York to Pennsylvania a week before the 2020 election.",YES,,
